id,down_time,up_time,action_time,word_count,Inpu,Move,Nonp,Past,Remo,Repl
bab8c2fd,28995,1797322,568638,521,3222,0,2620,0,277,0
bad1245c,29472,1707820,230833,210,1716,0,82,0,391,0
bae51194,3111,1475835,278778,336,2295,0,52,0,268,0
baf60693,60868,1375388,155478,215,1300,0,117,0,175,0
bb43afb0,3366,1804946,452414,550,3375,0,103,0,364,3
bb44a6bc,2869,1514786,390338,368,2728,0,120,4,608,2
bb5c6a9c,79119,1927740,337003,335,1974,0,269,0,185,0
bb6bbd4d,28337,1852717,508588,614,3936,0,147,0,474,1
bb6e5cdd,55431,1679636,373466,225,1710,0,159,0,325,8
bb87c079,11779,1806163,166479,204,1378,0,20,0,126,0
bb948343,130424,1761546,287263,340,2430,0,85,0,544,1
bb955a8a,40016,1658106,283248,303,2209,0,145,2,440,0
bba7026d,61670,1792841,418378,425,3817,0,365,0,658,18
bbcfe929,62580,1799739,152350,225,1582,0,61,0,165,0
bbd06342,234126,1059207,192933,212,1396,0,1033,0,218,0
bc116d20,2963,1674831,433476,469,2940,0,64,0,231,0
bc119fba,1573,1760433,177039,262,1730,0,140,0,247,0
bc3da4ab,1304,1843693,558626,481,3366,0,302,0,625,1
bc945fbf,13055,2797937,387622,524,3204,0,102,0,281,4
bc9cded6,46091,1858778,353391,354,3546,0,661,0,1395,1
bcabf34b,61187,1740705,345279,586,3431,0,313,0,235,1
bcfa471b,39052,1809718,223737,262,1904,0,92,0,402,0
bd0baef9,1382,1819815,314659,247,1952,0,75,0,315,3
bd487e77,793,1720026,321356,447,3046,0,342,0,697,1
bd5d30d6,1172,1805369,197753,417,2486,0,258,0,144,0
bd75ded1,752,1464068,212912,353,2366,0,79,0,307,0
bd84b2a6,4924,1751714,361561,360,2511,0,59,0,470,1
bd8a6fd8,1363,1766390,275752,381,2827,0,58,0,597,0
bd9f68a9,22905,1867916,537962,567,5898,0,172,0,1539,3
bdff8fd1,1651,1782357,181158,215,1378,0,93,0,130,2
be0d803b,2026,1805861,533216,721,4440,0,127,0,174,1
be2130ad,49855,1775294,295420,398,2236,0,200,2,0,39
be243d18,59283,1807114,419714,561,3523,0,113,0,292,2
be24dd5d,123246,1503258,159137,231,1306,0,27,0,91,0
be3bccf5,46028,1797216,272945,317,2113,0,154,0,342,0
be43ca0e,1511,1842297,165332,271,1674,0,323,0,193,0
be97e03c,21557,1781556,228703,309,1970,0,80,0,282,0
be9834a2,24176,1787176,254813,244,1512,0,40,1,89,1
bec6434b,1894,2122039,305122,208,1682,0,483,2,361,2
bed8741c,21915,1795595,136596,308,1928,0,67,0,99,0
bee6e87b,6826,1816800,325737,400,2356,0,71,0,235,0
bf1a04b1,1073,1801793,229739,270,1621,0,81,0,123,2
bf2311b3,69243,1780139,295924,238,1791,0,153,0,249,10
bf68655a,21883,1754536,386999,371,2590,0,104,0,404,1
bf8740c6,43801,1787752,346052,208,2765,0,20,0,1456,0
bfba4fa3,2515,1798697,473337,791,4467,0,134,0,473,0
bfc85aa5,3088,1352272,105006,201,1260,0,76,0,165,0
bff32927,67933,1780301,184483,235,1643,0,106,0,218,2
c040902a,35951,1865207,257143,481,3251,0,138,0,470,1
c04413fc,122761,1674834,204443,252,1564,0,171,0,204,1
c08cd65e,92048,1825558,511543,569,3856,0,408,0,593,1
c08e1863,27816,1804066,560296,339,4362,0,158,0,729,0
c0adeba4,55788,1805670,440755,463,3323,0,142,0,559,3
c0b955dd,24404,1814319,177500,260,1817,0,182,0,261,3
c0e6ca6b,13806,1745535,370184,467,2893,0,51,0,262,0
c0f07a4f,1297,1771003,389615,263,2291,0,118,0,703,0
c15c5250,18753,1691873,408864,639,4527,0,119,0,622,0
c17fc5cc,1033,1785099,536677,474,3275,0,547,0,718,1
c196d8cc,72322,1803221,363223,302,2206,0,166,0,474,0
c1af64b6,253084,1808709,284681,366,2408,0,1243,1,90,1
c1f8f0b2,948,1792376,188627,312,1842,0,313,0,129,2
c20c5287,4640,1802981,383046,545,4353,0,155,0,957,0
c20ea620,1184,1794871,249518,294,1928,0,107,0,224,2
c238b433,2580,1792846,396548,517,3389,0,1098,1,229,0
c242ceb5,41662,1792448,298903,325,1972,0,127,0,122,0
c2528e34,27256,1765136,183797,257,1597,0,64,0,157,0
c2d522ff,21993,1799599,211474,358,2046,0,68,0,73,0
c33c336d,15910,1856755,383823,497,3243,0,90,0,369,0
c346b379,34850,1787667,341329,413,3077,0,136,2,549,1
c346bdb6,1628,1801182,310427,327,2039,0,64,0,218,0
c3663a2d,1076,1277928,157846,207,1186,0,270,0,27,0
c38f2d4d,2045,1787744,204844,245,1543,0,101,0,135,0
c39065b4,50201,1803943,435129,539,3243,0,247,0,134,0
c399c1f2,1520,1651667,277148,273,2387,0,82,0,413,9
c3ad7780,38902,1779115,461451,498,3626,0,90,0,516,5
c3b8c500,225148,1804803,169853,219,1478,0,58,0,158,0
c3eaeb5a,43561,1771262,700066,953,6737,0,171,2,644,1
c461f7de,1655,1631427,185188,296,1902,0,29,0,174,0
c493eeee,34598,1797637,418399,327,3191,0,414,0,997,7
c4999554,1157,1794914,639495,577,5847,0,406,0,1399,1
c4a77eaa,31115,1852909,332387,323,2183,0,127,1,186,10
c4af026d,24907,1796654,381673,535,4215,0,972,0,1134,0
c4e06186,268549,1770230,177305,227,1550,0,136,0,122,0
c4e2e556,121414,1909877,242871,306,2675,0,176,0,753,4
c4f04c1c,18921,1939360,605129,774,5680,0,127,0,759,5
c5153bc2,215806,1914712,166893,241,1511,0,35,0,24,0
c5251ab9,1778,1778470,316014,308,2448,0,80,0,121,0
c5269039,57312,1805475,182144,304,2105,0,70,0,214,0
c531a2f0,41928,1643572,203236,295,1919,0,83,0,150,0
c56d8755,35870,1800623,264523,352,2777,0,542,0,277,19
c5a1232f,78597,1823034,392145,584,3535,0,334,0,268,0
c5a5af30,1888,1768304,122791,201,1265,0,79,0,72,0
c5a838d6,82387,1825760,147986,230,1548,0,48,0,185,0
c5b40058,9541,1804909,678939,557,3842,0,2597,0,691,3
c5e2fee8,57565,1773500,178817,304,1870,0,120,0,105,2
c5f593d9,46077,1755982,456087,371,2558,1,134,1,449,6
c61c1a63,37803,1767556,431080,538,3845,0,148,0,475,5
c62c21e9,1396,1757299,409623,736,4795,0,89,0,297,2
c638e8c7,32158,1783333,340638,384,2606,0,1263,1,409,0
c647d68a,1620,1796189,148062,246,1377,0,91,0,44,0
c67feed7,182871,1769801,118249,201,1291,0,99,0,90,0
c6afddaf,18347,1776161,537687,616,4491,0,102,0,569,6
c71dad9e,18100,1808354,416534,404,3423,0,931,0,560,21
c71ed9a5,18762,1698183,614626,565,4548,0,321,0,798,8
c72b96b8,41575,1567375,487167,440,3166,0,256,0,425,1
c7814d19,1266,1844708,243401,218,1535,0,141,0,207,3
c7a04443,35283,1803071,333274,402,2515,0,68,0,225,0
c7aa7765,176960,1702930,171947,208,1407,0,205,0,149,0
c7ab0e41,1585,1811806,167635,201,1344,0,52,0,208,0
c7df6572,51350,1810916,331582,347,2229,0,76,0,126,0
c82db6d5,16246,1852943,741204,1016,5754,0,86,0,82,1
c8307cea,75364,1775572,289046,410,2549,0,76,0,267,0
c835095e,47917,1795604,358269,352,3330,0,51,0,246,0
c83841f1,41823,1795706,273585,524,3421,0,176,0,260,1
c83ed380,18885,1807714,451861,469,3526,0,57,0,684,0
c840a064,3665,1784061,262961,600,3629,0,208,0,71,5
c840de1b,28614,1754143,284019,321,2508,0,120,0,642,0
c8423c56,1456,1803104,535971,762,5596,0,732,0,1050,4
c847f16b,38820,1827497,450590,698,4602,0,115,0,438,5
c859a904,3202,1818788,370633,500,3420,0,208,0,378,6
c87d17f0,2133,1822241,577969,1044,6483,0,100,0,493,1
c89ac493,786,1855836,371504,445,2610,0,421,0,161,0
c8c53117,1982,1781953,286488,230,2392,0,69,0,742,0
c8cf48a3,36943,1653917,323332,436,2869,0,108,3,134,7
c90ab478,41504,1788151,204753,254,1824,0,67,0,236,1
c92c1620,113456,1787888,262365,385,2105,0,54,0,77,0
c93dd35a,26107,1789177,311485,545,3617,0,539,0,251,0
c97768c9,51845,1805589,289788,345,2174,1,102,0,265,0
c977bb83,11419,1788727,312577,262,3830,0,161,0,818,3
c99b9b37,3213,1798026,354003,288,2372,0,394,1,827,0
c9a405c8,1345,844269,58825,119,694,0,41,0,44,0
c9a8cb6d,16566,1526643,246270,284,2165,0,52,0,293,0
c9b98881,1019,1803129,525689,769,5342,0,105,0,705,3
c9be0189,1141,1810075,393433,212,3939,0,99,0,138,0
ca06574b,43179,1798606,581664,307,3820,0,1156,0,290,9
ca1feec3,220209,1738959,283100,477,3509,0,666,0,646,8
ca2405e7,1254,1083734,301566,321,2133,0,68,0,263,0
ca6a1c11,490,1802960,399572,469,3694,0,2176,2,767,1
ca8efe6c,1149,1859628,218567,271,1714,0,113,0,142,0
caad8079,220651,1800002,465110,581,3954,0,111,0,344,1
cacb78cd,2186,1753034,148118,246,1568,0,170,0,223,2
cadd65c0,71365,1953389,151340,303,1739,0,50,0,150,0
cb24e2f0,42690,1847502,321432,510,3038,1,118,0,232,1
cb32aa46,17430,1794403,294314,461,3041,0,438,0,304,3
cb36a061,47879,1774680,182830,204,1343,0,75,0,92,3
cb457e17,35585,1735841,277830,231,1750,0,32,0,166,1
cb4a7d8f,16242,1780942,430184,494,3779,0,290,0,441,9
cb50ac2c,1417,1743155,138800,255,1717,0,147,0,219,4
cb77daae,13502,1775184,527261,421,3774,0,153,1,1222,6
cb9a228f,162732,1755711,298682,347,2385,0,221,0,217,0
cb9b9540,4777,1759509,774990,920,5665,0,298,0,500,0
cbb77909,1570,1403189,193605,202,1576,0,41,0,369,0
cbe4e3c6,849,1748850,526072,527,5716,0,133,0,935,0
cbeb2be7,2616,1799419,392517,286,2085,0,606,1,163,5
cbf1f147,8635,1778602,267466,324,1838,0,354,0,31,2
cbf9bdd8,1380,1766309,628298,207,3035,0,28,0,1684,0
cc32b9e5,52020,1804484,258397,346,2178,0,105,0,223,0
cc68b81d,1371,1774619,403316,343,2567,0,347,0,345,0
cc6a4840,1212,1750992,402664,421,2797,0,958,0,433,0
cc6fa8cc,5895,1751887,554641,541,4136,0,329,0,1114,0
cc8e37c2,51968,1222572,296497,292,1938,0,45,0,162,4
cc8f245d,3202,1756054,239881,392,2423,0,148,0,145,0
cc951f16,2147,1802453,232787,268,2017,0,1313,0,525,0
cc995d97,1815,3416329,413666,528,3562,0,55,0,581,0
ccab505f,1253,1776894,439777,620,3930,0,721,0,499,0
ccbde4a9,659,1980216,211471,229,1673,0,460,3,607,1
cccaaf96,26611,1721153,234315,428,2720,0,50,0,243,0
cccad129,766,1743481,238753,336,1990,0,214,0,157,0
cccdb12c,2948,1803880,254425,302,2049,0,161,0,361,0
ccce9f54,1059,1789489,275510,913,3986,0,145,3,421,16
ccdada4b,19213,1859889,409090,200,2767,0,287,0,1252,5
cce585a7,16676,1794110,766722,538,4821,0,450,0,1345,1
cce5f122,28991,1918776,302767,429,2939,0,111,0,246,0
ccf38407,1349,2015953,313372,385,2509,0,108,0,368,3
cd2202cd,17616,1813170,553906,859,5953,0,138,0,574,4
cd64ed13,15434,1802845,70554,202,1287,0,93,0,117,0
cd662b55,33554,1790380,222775,438,2718,0,125,0,168,4
cd7b9bb9,22565,1789087,244260,314,2130,0,359,0,346,3
cdc73008,536133,2046434,159121,206,1421,0,149,0,85,1
cdc8a8ab,2289,1804201,535847,449,3200,0,191,0,540,4
cdfbd31f,1929,1805852,444960,514,3695,0,117,0,568,0
ce1c2031,3153,1793401,481774,569,3553,0,1347,0,225,0
ce40b2f6,1060,1784877,565020,892,4925,0,256,0,225,0
ce47f41d,29765,1804907,565252,715,4618,0,364,0,570,1
ce50f793,2523,1799700,359498,382,2890,0,118,0,514,0
ce64ef83,110542,1804037,134385,205,1388,0,26,0,193,0
ce6e839b,43603,1632944,246291,310,2057,0,41,0,323,0
ce778f36,24077,1809764,178614,201,1459,0,195,0,95,3
ce7f9d9d,49912,1842736,604250,548,3476,0,187,0,252,0
ce992a54,2255,1790819,572040,427,3486,0,55,0,908,2
cea62464,1813,1792829,268899,329,1899,0,213,0,102,0
ceb42e8c,6939,1870866,278684,279,2058,0,169,1,337,4
ceb6ad2a,23733,1774364,399781,477,2849,0,261,0,240,0
cebb8af5,18961,1783790,546069,544,3728,0,73,1,317,1
cecc4d35,1539,1788575,251034,421,2699,0,76,0,191,1
cee5b384,72707,1638355,208661,333,2078,0,75,0,122,0
cefcca98,93666,1775565,414639,420,2749,0,146,0,258,2
cf4dd1df,122426,1786956,144497,203,1394,0,23,0,262,0
cf61512c,30238,1767732,551159,881,5425,0,189,1,427,5
cf672aae,5015,1934888,649863,467,4505,0,130,0,1432,4
cf7d95b9,1661,1794456,241302,326,2094,0,289,0,240,1
cf8d1b80,1329,1811059,212442,228,1739,0,39,2,261,0
cfa1bea0,30942,1768525,218567,210,1678,0,86,0,217,0
cffadd0d,247674,1836424,155966,203,1522,0,143,0,281,0
cffc66a7,16476,1784305,220760,221,2009,0,47,0,612,3
d05cb8df,323275,1872552,331310,405,2408,0,69,2,90,1
d05d4a14,1712,1814531,285706,269,1720,0,807,0,207,0
d06feb60,29515,1806075,598119,400,2759,0,49,0,565,0
d0701348,50383,1682968,308402,294,2423,0,343,0,733,0
d0a7cd9c,25185,1757736,126137,207,1332,0,72,0,86,2
d0b3b26b,12251,1786038,484546,457,3510,0,516,0,751,12
d0d0ebea,740531,1494838,151151,200,1200,0,39,0,86,0
d0faae5c,69379,1769374,306808,303,2192,0,122,0,350,1
d116c7f9,767,1776038,564259,778,4898,0,137,0,553,1
d11b9bb5,3902,1736938,90921,211,1240,0,35,0,129,0
d121cbd5,1124,1799586,200041,341,2095,0,69,0,160,0
d1383522,49080,2619090,195568,357,2020,0,31,0,125,0
d1798b5e,19385,1797236,369565,450,3575,0,90,0,537,4
d192be1c,47163,1859884,167981,239,1405,0,337,0,16,0
d1a0c0dc,2383,2266124,147745,204,1418,0,256,0,161,0
d1a5677c,36101,1743249,385843,246,1730,0,32,0,193,1
d1ab01f9,52154,1780820,322196,325,2762,0,118,0,769,4
d1bc66cd,60616,1859545,506422,344,3534,0,199,0,1248,0
d1d79f42,1246,1794519,358781,386,2708,0,959,2,649,4
d1d8aa0c,25940,1770180,164093,292,1960,0,100,0,281,0
d1e7b103,883,1827113,237983,291,1906,0,118,0,222,2
d1ff3cd9,25602,2238508,282556,370,2684,0,175,0,318,1
d204965c,1265,1810336,185209,223,1540,0,422,0,265,10
d27518b9,74230,1800405,150368,203,2091,0,319,0,805,0
d2d0ebc3,1843,1797303,609906,429,4012,0,144,0,1139,1
d2d78025,29790,501856,194764,250,1623,0,29,0,78,0
d2ec6dc6,538,1750760,131877,200,1237,0,40,0,111,0
d34f0b65,26675,1801834,288551,201,2429,0,31,0,1304,0
d35975fa,2582,1771039,131440,234,1401,0,87,0,77,0
d36ceae6,3209,1781006,552629,688,4260,0,228,0,385,1
d3a0c370,110929,1805224,454335,631,4107,0,701,0,285,8
d3b9ecaa,91201,2081190,257401,245,1803,0,148,0,466,0
d3c36263,1961,1762315,343748,507,4462,0,81,0,902,1
d3ee468d,35907,1465272,372963,325,2285,0,394,0,265,6
d3f97338,2367,1314989,177776,315,2105,0,34,0,256,1
d3fef198,844,1815384,950927,961,9091,0,414,0,3370,1
d4008a98,1635,1787223,232667,247,1487,0,2,0,24,0
d409864b,36129,1583743,240124,335,2291,0,80,0,279,0
d413a5b5,139747,1728193,305371,326,2172,0,157,0,424,0
d4318fb6,129461,1760840,382352,357,2712,0,460,0,647,0
d4426124,18864,1703768,266054,526,3125,0,57,0,86,0
d448b7cb,1147,1777032,165293,239,1478,0,201,0,185,0
d454e7c7,5348,1799341,194932,218,1403,0,254,0,131,2
d4666900,48862,1233171,222316,346,2232,0,158,0,179,8
d472cfd9,1968,1456319,347651,361,2059,0,78,0,143,1
d47829b9,34045,1756773,505575,496,3455,0,191,0,465,10
d49e21a4,999,1774267,429380,237,2433,0,66,0,963,0
d4af22cd,28433,1856023,215436,430,2730,0,166,0,246,0
d4cf6a41,25119,1807407,380368,480,2783,0,144,0,119,0
d4e208ac,60414,1976432,296756,293,1928,0,84,0,101,0
d4fa47ec,38314,1801029,557170,521,3730,0,71,1,707,2
d505f7c5,2405,1834250,313076,311,2118,0,154,0,409,0
d516e816,2212,1789798,312884,399,2617,0,809,0,212,0
d5353eac,929,1625204,371627,571,3649,0,56,0,409,0
d53e304e,155352,1873139,393881,319,2193,0,52,0,119,1
d599928f,1401,1868512,464671,329,2781,0,175,2,486,20
d5af6725,2880,1801515,209945,223,1680,0,262,0,365,0
d5c746df,1962,1205646,178828,262,1681,0,37,0,44,0
d5e08535,3680,1738028,114253,213,1264,0,39,0,70,0
d5e3afb6,27581,1783843,325471,398,3316,0,118,0,769,9
d5f419b5,1668,1825331,539018,563,3421,0,310,0,316,1
d5fa21c0,73734,1802851,253784,253,1833,0,684,1,269,0
d62d4366,21222,1790909,165316,261,1539,0,163,0,81,0
d641a64d,711,1798231,143430,202,1217,0,41,0,134,1
d66ea1c0,65987,1765832,247474,238,1536,0,89,0,14,1
d6892916,1594,1840917,365953,415,2711,0,80,0,165,0
d68f5377,86341,1774450,198824,255,2100,0,67,0,632,1
d6b3f0ee,3609,1802805,377548,272,2073,0,137,0,329,0
d6c49842,5893,1388531,156371,235,1616,0,77,0,137,1
d6c720ce,6727,1813009,193567,243,1788,0,89,0,299,0
d6e700e9,34158,1794530,210117,348,2214,0,1865,0,43,2
d7055c65,433655,1698437,134475,202,1436,0,81,0,219,0
d70e1baa,31750,1731840,409009,207,2595,0,90,0,715,0
d74d2c51,15201,1398730,227912,248,1633,0,67,0,314,0
d7705d79,12732,1789268,385392,425,3028,0,102,0,376,4
d7871a2e,29428,1859935,631944,630,5003,0,1636,0,1152,3
d791d36f,3425,1807205,912113,408,6129,0,64,0,2702,1
d7c03932,157336,1780831,271963,381,2538,0,64,0,332,2
d7c8a819,77464,1794371,269840,308,2218,0,200,0,646,0
d7c8ee51,26854,1797381,505316,765,5300,0,556,0,695,1
d7d0eca0,1504,1815853,214775,307,2301,0,232,1,444,2
d7f0b1aa,1542,1577169,325114,450,3304,0,77,0,295,1
d7f21d96,10826,1829032,235156,241,1666,0,85,0,219,3
d80ce807,47194,1735888,265146,336,2557,0,168,0,546,10
d84f0c52,78776,1628771,395397,230,1983,0,69,0,560,0
d850861d,164206,1780288,513691,362,2935,0,2097,3,504,4
d8612276,361576,1837795,303783,423,2710,0,43,0,218,1
d86ac6c7,997,1793037,247053,350,2207,0,56,0,130,0
d87acfcd,20163,1793634,592106,576,4572,0,100,0,716,0
d87dea65,5102,1806762,461166,470,3733,0,865,0,892,9
d8871360,33654,1031773,372757,416,2619,0,28,0,139,0
d888ebb7,101843,1677340,246086,292,1815,0,38,0,240,0
d8a426e4,1483,1784841,584066,626,5056,0,445,0,965,11
d8ad15e6,59309,1714796,272661,314,1939,0,64,0,73,0
d8bae9f7,1157,1519313,450431,405,3134,0,1904,0,755,0
d8d596a3,32439,1802937,446924,394,3010,0,79,1,542,1
d8d897c8,1618,1572361,404458,471,3165,0,339,0,482,2
d8e49913,32918,1830035,447871,435,3188,0,282,0,802,0
d8e53b5b,163119,1889289,277792,299,1850,0,125,0,33,0
d8edf05d,5593,1860246,391153,415,2848,0,653,0,447,1
d931029a,4792,1969718,410945,538,3302,0,96,0,362,0
d93bd869,40047,1799980,378987,642,3650,0,78,0,247,0
d9474286,124618,1738341,181046,258,1894,0,229,0,363,0
d96b5156,48642,1875948,223934,311,2023,0,181,0,389,0
d9a4b7a5,55962,1833066,324905,293,2319,0,155,0,575,0
d9e2c66b,1148,1783329,391249,532,3493,0,351,0,449,8
d9e9abae,1014,1870670,456708,422,3804,0,618,0,351,23
d9fa0e75,25728,1767160,335752,469,3137,0,123,0,252,3
d9fec26b,4116,1800929,197280,242,1772,0,126,0,234,2
da5a554e,3198,1792600,197568,216,1594,0,38,0,314,0
da6a74e8,2345,1779128,165300,334,1986,0,59,0,168,0
da70f502,920,1791062,441631,488,3600,0,251,0,737,3
dac7fdac,122968,1811592,186705,220,1593,0,76,0,285,0
dad2b05b,34980,1805759,237511,239,1804,0,55,0,433,0
dafae958,1112,1787927,360543,482,2853,0,180,0,159,0
db1e3631,4049,1765045,202589,223,1422,0,45,0,186,0
db1f9df0,30464,1772816,603668,545,4780,0,68,0,1379,1
db50d9e3,27441,1798925,544339,564,3776,0,1174,0,565,0
db6c2876,40469,1803141,436044,522,3397,0,103,0,393,3
db9b38e6,6272,1795385,432920,492,3273,0,218,0,396,1
dbecb2a3,37441,1804530,473262,295,2901,0,636,0,794,1
dbede377,46382,1754927,230386,324,2263,0,475,0,320,1
dbee2b4e,107090,1794789,306536,439,2655,0,48,0,177,0
dbf94a12,17988,1778314,208212,228,1404,0,63,0,155,0
dbf9a096,30154,1795643,716932,793,5730,0,145,0,1036,3
dc0d7869,1058,1614401,453163,443,3090,0,289,0,569,0
dc57d9b0,16428,1792665,175153,266,1653,0,105,0,197,0
dc7b3d6e,8976,1788912,180321,232,1633,0,87,0,353,0
dc844db4,86663,1819042,456461,511,3514,0,629,0,473,2
dc90585d,8112,1397952,408673,272,3332,0,122,0,547,0
dcad9665,18357,1792395,308013,448,2726,0,120,0,372,0
dcb5cf49,59080,1790660,582662,642,4029,0,87,0,611,0
dccf967f,164493,1885491,217548,381,2219,0,52,0,54,0
dd219a5a,34840,1817027,160384,214,1827,0,111,0,534,3
dd22a7ca,157557,1915256,188521,212,1239,0,56,0,52,0
dd3bce46,42383,1736259,320148,335,3334,0,649,0,976,0
dd3d1dd4,17842,1777368,796114,772,5121,0,183,0,716,3
dd5994c0,628,1857486,382322,435,3553,0,381,0,995,3
dd75c2cc,1217,1796111,586712,533,3485,0,3998,0,154,0
dd88f370,3616,1801316,294696,244,1520,0,906,1,123,2
dd8a5352,1394,1806216,826773,890,5199,0,4406,0,299,0
ddacfa95,1151,1739439,271258,244,1922,0,62,0,147,3
ddd1ed83,129492,1849923,127553,236,1666,0,167,0,100,0
dde9f6b7,1297,1790339,433051,356,2983,0,149,0,703,0
ddec0a5b,32257,1796503,326272,325,2215,0,40,0,319,0
ddf1b15f,824,1792213,318950,479,3233,0,64,0,486,0
ddf35b9a,4451,1794959,586566,549,3913,0,126,0,749,0
ddfffe1f,48988,1856932,573574,607,3726,0,142,0,351,3
de18d343,74409,1805257,362204,619,4370,0,371,0,856,5
de30215b,80858,1796215,188754,337,2260,0,368,0,189,3
de5a1b34,17800,1514318,168515,299,2035,0,112,1,193,1
de913853,39085,1808393,259254,386,3070,0,94,0,584,1
de9d6b34,65283,1797503,464056,362,2694,0,321,2,624,2
deaac2a1,120434,1778575,239072,235,1351,0,510,2,64,1
deb9b876,7108,1852193,183629,371,2366,0,36,0,195,2
debf5b3b,3541,1799065,316799,267,1876,0,140,0,187,3
dee20b45,1392,1669426,224933,250,1915,0,89,1,325,4
df20a55a,29445,1798779,200684,385,2375,0,464,1,293,0
df3055b0,31201,1789646,280505,381,2585,0,118,0,194,13
df4a52ad,28677,1829097,264845,474,3083,0,180,0,326,0
df5bfb67,5646,1882494,186188,284,1965,0,185,0,155,2
df6f843d,155138,1798192,197721,360,2407,0,99,0,372,0
df74824f,44059,1876646,223242,485,3218,0,80,3,370,1
df949cee,35176,1393891,260582,300,2116,0,328,0,262,5
dfbc5b5e,18493,1800715,557996,777,6008,0,190,0,1375,0
dfcb3181,5306,1753697,163839,206,1398,0,176,0,288,0
dfcdeed7,2275,1799929,247795,212,1542,0,194,0,291,0
e01ec054,19211,1812519,411932,600,4290,0,175,0,473,2
e0324663,1978,1184629,547361,457,2768,0,153,2,355,0
e041a590,36486,1798796,379408,474,2822,0,205,0,222,0
e0a304a1,1547,1099707,517303,578,3583,0,295,0,180,1
e0ab02ae,176028,1784293,176747,262,1655,0,102,0,189,0
e0bacb1a,143430,1806577,164145,269,1835,0,62,0,160,0
e0bb8634,8147,1826871,266830,419,2702,0,122,0,162,0
e0e3c14c,25173,2175113,348062,320,2174,0,81,0,397,0
e10e1197,31310,1789777,607665,649,4266,0,268,0,401,0
e123e09b,33746,1805815,201314,347,2175,0,663,0,140,5
e12a6ae7,52364,1819512,94931,214,1018,0,85,4,75,1
e12b5946,5584,1769748,222304,240,1563,0,161,0,132,0
e12bc25d,35391,1710572,492739,547,3636,0,83,1,678,1
e14058f6,2607,1809512,191261,361,2269,0,914,0,118,2
e154a6f9,44540,1799007,548954,694,4256,0,397,0,361,0
e1567295,29269,1797345,183226,289,1947,0,65,0,405,0
e15f50bd,149861,1333504,159065,207,1347,0,127,0,121,0
e1a70d39,33979,1787431,339099,330,2533,0,104,0,378,2
e1bd350e,1121,1784729,223352,289,2065,0,203,0,391,0
e1f972d9,1142,1797910,509271,747,5646,0,144,0,920,2
e2124c99,23839,1835809,377034,281,2996,0,694,0,1299,1
e23bcdd3,14260,1813548,280939,455,2993,0,155,0,133,8
e2618d09,4854,1768469,420466,644,4118,0,367,0,164,0
e262beca,1749,1772740,461984,640,4215,0,115,0,470,0
e29d58c4,32895,1867821,595741,589,4910,0,121,0,1167,3
e2afc02e,5555,1754196,182199,333,1988,0,52,0,37,0
e2bb43a4,67816,1800492,312772,225,1800,0,990,0,354,0
e2db25a5,13953,1797556,403604,570,3073,0,214,3,112,1
e300eb0e,1110,1514768,248324,412,3010,0,162,0,390,7
e348267d,26046,1778483,269442,443,3054,0,383,0,389,2
e3566589,95567,1787780,342889,463,3304,0,196,0,663,2
e3cd380f,1716,1613959,476439,620,4006,0,99,0,263,2
e3e0bc01,28481,1791099,344816,276,1853,3,95,0,311,4
e3f3f5ee,84464,1808087,350430,397,2629,0,161,0,302,0
e406a87e,121973,1919333,298416,256,2413,0,54,3,140,1
e419603f,5851,1817904,411798,347,2921,0,78,0,512,0
e41e2d33,18627,1797138,177713,211,1610,0,159,0,283,0
e42b680c,24713,1715665,189338,213,1333,0,120,0,133,0
e4517d6a,38395,1806696,326873,244,1816,0,155,0,554,0
e463cf46,27619,1798957,395762,474,3516,0,152,0,606,2
e46dbd03,29219,1778188,277745,325,2290,0,501,0,359,2
e4721651,178152,1757164,127009,210,1361,0,99,0,90,1
e4898343,1338,1711833,203555,239,1715,0,72,0,155,0
e4acea6d,35990,1859909,548809,510,3448,0,88,0,752,0
e519b7a4,177188,1788313,172379,302,1799,0,41,0,146,0
e5246b48,95995,1789056,182149,308,1641,0,539,8,105,0
e5339ab7,64083,1875411,454853,456,3649,0,230,1,585,9
e561571f,39683,1804922,540881,424,4934,0,292,0,1259,7
e562b877,168259,1762396,339687,530,3425,0,150,0,346,0
e5640ba4,76343,1859597,387757,418,2636,1,2882,1,539,0
e56c61cf,1335,1792609,409996,744,4062,0,181,0,73,0
e58d9b29,30205,1868996,891003,533,5651,0,316,1,1151,13
e593ac4f,83358,1208136,189090,268,1591,0,136,0,114,0
e596b9ad,4416,1784347,160305,220,1468,0,58,0,183,0
e5b405e6,5816,1752226,429492,355,2193,0,2544,0,275,1
e5d223c4,1954,1754275,234677,394,2511,0,97,0,253,0
e5f12cf8,31619,1755696,286202,305,1955,0,127,0,186,0
e5f9bc63,54158,1944268,216465,200,1402,0,68,0,319,0
e606399f,107272,1780003,290405,448,3074,0,80,0,396,0
e6298062,22888,1800753,648693,332,3081,0,3957,0,763,10
e63504fc,23073,1708181,233668,271,1861,0,318,0,94,0
e640a6b9,1273,1844873,167949,241,1710,0,70,0,187,1
e6693dd9,5409,1808364,311658,228,1871,0,34,0,503,0
e6702053,37717,1760779,160783,236,1432,0,69,1,151,0
e6a6e1af,31248,1709162,406588,369,2923,0,134,0,413,1
e6c46996,78398,1553137,254087,403,2633,0,358,0,324,0
