down_time,up_time,action_time,word_count,Inpu,Move,Nonp,Past,Remo,Repl,Space,Backspace,Delete,Control,Enter
1530,1778140,333060,410,2507,0,165,1,156,0,434,151,5,2,8
45866,1799488,470873,723,4785,0,159,0,568,8,845,568,0,0,12
4672,1949618,466625,847,5200,0,97,0,396,1,938,396,0,0,4
47087,1800733,240409,219,1453,0,65,1,147,4,327,147,0,0,1
218728,1794477,721280,448,3871,0,1949,2,1056,7,662,991,63,10,6
35956,1770281,352461,445,3285,0,75,0,644,0,562,644,0,0,9
20849,466482,134780,286,1749,0,19,0,113,0,304,113,0,0,6
44143,1967320,303803,342,2444,0,415,0,515,0,415,519,0,0,8
8720,1790416,415803,429,2613,0,101,0,372,1,502,372,0,0,10
55918,1743933,382257,323,2482,0,1520,0,392,15,421,385,7,0,6
28989,1681546,341289,638,3910,0,100,0,511,0,745,511,0,0,13
65377,1798202,444246,407,2965,0,164,0,593,0,514,552,40,1,13
61998,1820196,212457,311,2305,0,93,1,517,0,399,516,0,1,8
103961,1838811,148455,202,1072,0,113,0,81,2,222,81,0,0,5
34488,1810172,318436,257,2301,0,55,0,761,1,380,761,0,0,4
11682,1789880,185348,234,1807,0,67,0,300,0,313,302,0,0,6
1255,1793887,425413,587,3852,0,74,0,288,2,634,288,0,0,12
9999,1742887,311031,300,2234,0,135,0,340,10,359,340,0,0,13
1580,1834021,455422,426,3076,0,183,2,852,0,564,850,0,9,8
178556,1790525,439219,501,3788,0,113,0,721,0,616,721,0,0,8
17374,1760682,342510,476,3077,0,203,1,366,0,521,366,5,1,6
1726,1779543,339652,653,4195,0,185,0,265,0,719,265,0,0,4
11321,1800710,500882,771,5126,0,108,0,582,1,862,581,1,0,14
1141,1834170,53223,209,1279,0,19,0,157,0,248,157,0,0,3
1168,1802773,349628,236,1942,0,109,0,645,0,340,645,0,1,8
715,1794601,754686,1058,6438,0,680,0,628,0,1169,621,7,1,15
3021,1780263,314095,426,2696,0,81,0,315,0,470,315,0,0,6
1444,1808084,612686,558,5787,0,204,0,1231,5,942,1231,0,0,12
82060,1749854,391881,395,2470,0,139,0,397,4,491,397,0,0,4
229513,1797401,226053,307,2012,0,106,0,167,0,356,167,0,0,8
799,1857870,911686,798,6528,0,1532,0,1139,5,1019,1145,0,4,7
56979,997807,133052,205,1132,0,80,1,67,1,263,67,0,0,1
965,1807284,296149,444,4096,0,113,0,1219,10,731,1219,0,1,15
1363,1767998,174718,210,1392,0,321,0,144,0,236,153,0,0,4
1588,1804790,598332,690,4938,0,387,0,959,0,840,959,0,0,204
1991,1740690,346689,278,2207,0,73,0,344,8,337,344,0,0,4
7039,1795061,514317,686,4247,0,555,0,632,1,829,632,0,0,10
124150,1771993,249611,295,2076,0,259,0,544,0,390,545,0,14,5
989,836626,316239,405,2627,0,277,0,224,0,444,224,0,0,7
1221,1727578,281952,393,2478,0,574,1,106,0,405,105,0,4,8
655737,1992362,215616,200,1453,0,39,0,188,1,244,188,0,0,7
23548,1852735,371676,370,2364,0,201,0,249,2,414,241,8,2,6
9405,1768739,377128,504,3894,0,209,0,862,0,689,862,0,0,3
60536,1798951,193657,369,2404,0,114,0,419,0,431,419,0,0,12
49098,1806015,184585,237,1739,0,111,0,357,4,312,267,90,1,9
31362,1774164,198086,325,2165,0,132,0,219,1,367,219,0,0,11
1562,1767391,113494,201,1404,0,82,0,122,0,224,132,0,0,2
18162,1808303,556195,849,5902,0,540,0,965,0,1021,965,0,0,9
822,1714158,323552,430,2627,0,180,0,213,0,497,213,0,0,12
65763,1537527,342694,586,3865,0,175,0,171,0,616,171,0,0,10
13882,1790461,212496,408,2403,0,104,0,26,2,424,0,26,0,9
1158,1918815,225958,244,1387,0,50,0,61,0,256,61,0,0,7
26206,1795252,257326,476,2888,0,66,0,65,1,494,65,0,0,15
79275,1858530,286803,237,2149,0,199,0,696,0,358,696,0,15,6
35513,1780650,1043640,647,4551,2,219,0,586,0,829,586,0,0,14
136161,1780298,278078,277,1853,0,59,0,63,2,305,63,0,0,6
6728,1795530,483148,605,4082,0,153,0,521,4,689,521,0,0,6
17535,1774597,474587,523,3485,0,99,0,697,1,695,697,0,0,12
30526,1764839,416270,485,3601,0,453,0,572,0,625,468,104,0,6
1804,1799917,336953,338,2762,0,244,0,606,0,429,606,0,0,6
1721,1801747,378753,303,2244,0,2845,0,655,0,431,655,0,0,2
18067,1786072,341215,884,5356,0,143,0,369,0,937,369,0,0,16
17100,1336066,431501,429,2874,0,55,0,400,1,494,400,0,0,8
3556,1802330,489190,870,5666,0,353,0,210,1,924,210,0,0,18
17970,1723466,186062,233,1456,0,893,0,162,0,263,162,0,0,4
34999,1137983,217399,221,1486,0,59,0,173,0,252,184,0,4,9
39938,1825044,526858,668,3959,0,205,0,240,1,808,240,0,0,16
55863,1777156,267507,209,1803,0,91,0,305,13,339,307,0,0,7
54382,1798473,215005,292,2040,0,35,0,397,0,358,397,0,0,4
74849,961221,492316,674,4293,0,335,0,592,0,788,592,0,0,8
713,1878858,240167,369,2687,0,151,0,640,0,499,641,0,0,5
1106,1792780,316293,470,3134,0,264,0,601,0,624,601,0,1,33
38400,1693352,595757,616,3903,0,179,1,455,0,743,455,0,0,2
2347,1817667,238701,256,1563,0,53,0,176,7,299,176,0,0,1
67010,1841227,403167,611,4238,0,174,1,594,0,731,594,0,0,39
1891,1743642,184590,278,1768,0,66,1,138,1,309,137,0,0,4
17670,1786307,376975,610,3865,0,3150,0,311,0,658,311,0,0,16
1531,1799167,338967,422,2625,0,89,0,416,0,464,416,0,0,20
1595,1796071,331131,469,2823,0,442,0,234,1,536,234,0,0,4
99522,1755142,158233,213,1400,0,79,0,145,1,230,145,0,0,5
910,1802283,192181,336,2298,0,386,0,467,0,421,467,0,0,3
1579,1762668,128021,213,1274,0,56,0,49,0,274,49,0,0,15
2030,1761095,601083,725,4879,0,184,0,236,4,796,236,0,1,6
3226,1716370,210288,201,1566,0,59,0,289,1,256,289,0,0,4
20237,1794953,324798,480,2647,0,28,0,129,0,503,129,0,0,9
1443,1612598,150330,217,1405,0,167,0,134,0,241,134,0,0,8
1114,1781090,507505,906,5593,0,148,0,262,0,947,262,0,0,11
862,1765423,420517,398,3384,0,73,0,683,0,541,683,0,2,8
27281,1842149,334256,355,2867,0,373,0,553,1,486,469,84,0,14
39864,1760422,266842,359,2481,0,208,0,337,2,417,337,0,0,8
55706,1768968,406460,467,3385,0,365,1,471,5,583,466,4,2,10
94837,1800200,181494,200,1567,0,62,0,169,1,589,169,0,0,3
1282,1897038,191439,208,1407,0,520,0,252,0,227,308,4,0,3
3226,1788646,323920,476,2817,0,75,1,193,0,512,193,0,0,5
6350,1783727,290895,330,2175,0,75,0,262,2,393,260,2,0,10
30628,1603082,211413,208,1442,0,605,0,275,0,262,279,0,0,5
2132,1842836,499125,488,4017,0,342,0,1153,0,678,1154,0,0,8
1345,1783959,178411,228,1669,0,105,0,346,0,269,346,0,0,4
18371,1801924,434144,649,4597,0,150,0,595,9,768,595,0,0,7
5287,1902267,1210508,370,5765,0,785,1,4567,1,901,5261,2,1,13
45555,1796254,485279,474,4057,0,195,0,705,13,688,677,28,0,12
37235,1763351,219284,294,2007,0,96,3,377,1,377,377,0,0,5
8972,1672581,214668,217,1470,0,21,0,71,0,326,71,0,0,2
19967,279818,172993,230,1323,0,35,0,46,0,233,46,0,0,4
48040,1785972,478957,702,4122,0,121,0,214,2,736,214,0,0,10
770,1804465,643771,454,3978,0,613,0,1209,2,686,1209,0,3,16
1102,1878307,432717,691,4654,0,109,0,608,0,840,608,0,0,10
168973,1804536,150078,206,1512,0,105,0,157,0,363,157,0,0,11
17134,1793828,211374,300,2309,0,231,1,261,0,765,261,0,19,18
83139,1826240,352531,318,2475,0,128,0,489,9,452,489,0,0,4
990,1798405,282462,469,2933,0,177,0,360,3,553,360,0,0,9
73881,1797650,207675,237,1706,0,45,0,332,0,287,332,0,0,12
3544,1835889,75502,217,1448,0,147,0,188,0,253,188,0,0,4
46928,1685851,167489,320,2091,0,197,0,270,4,406,270,0,0,2
1494,1805098,109773,202,1331,0,71,0,217,0,290,217,1,0,5
1630,1814761,212729,327,2238,0,26,0,100,0,344,101,0,0,9
1086,1777412,362281,642,3772,0,75,0,198,1,674,198,0,2,12
107472,1714090,201565,374,2071,0,240,0,129,0,428,129,0,0,7
69001,1784750,438826,520,3153,0,126,0,297,0,575,297,0,0,11
1433,1777308,187725,225,1403,0,124,0,118,2,269,118,0,0,9
19203,1790372,505760,715,5159,0,495,0,986,7,1001,986,0,0,3
1368,1800283,207146,259,1698,0,156,0,247,0,333,239,8,0,10
44585,1897888,236566,302,1866,0,71,0,137,1,337,138,0,0,6
80845,1813202,285663,309,1929,0,58,1,320,3,399,320,0,0,7
31604,2027093,373827,407,3031,0,282,0,604,0,565,607,0,0,10
1646,1799610,415975,327,2749,0,182,2,319,16,475,319,0,0,12
1467,1800343,262901,201,2399,0,106,0,525,0,1340,551,0,0,4
1337,1522482,280521,470,2755,0,95,0,170,0,493,170,0,0,8
2948,1795905,387928,376,2933,0,134,1,371,9,508,371,0,0,7
1671,1821358,524330,437,3710,0,72,0,1050,0,639,1050,0,0,8
29689,1799658,490721,568,3739,0,926,0,470,0,661,443,27,0,21
375289,1747704,152035,225,1501,0,354,0,3,22,234,3,0,1,2
50310,1781447,102120,218,1213,0,31,0,39,1,223,38,1,0,6
14778,1806011,224274,328,2119,0,916,0,275,3,364,275,2,0,6
2397,1799479,608257,822,5633,0,129,0,585,0,1027,585,0,0,4
33457,1679088,392882,575,3565,0,78,0,197,2,647,197,0,0,12
23051,1782071,181501,295,2130,0,95,0,217,0,501,217,0,0,11
46973,1854669,198258,280,2195,0,81,0,475,1,367,475,0,0,13
33483,1756110,337098,409,2711,0,153,0,466,0,621,466,0,0,4
132816,1830312,260556,330,2078,0,96,0,282,0,380,282,0,0,11
17735,1793349,191387,220,1458,0,346,0,110,0,243,110,0,0,4
2225,1691211,220713,206,1339,0,173,0,106,0,244,102,4,0,9
78685,1779775,490199,586,3945,0,134,0,503,6,700,503,0,0,6
44363,1911533,408413,404,3177,0,86,1,553,5,565,553,0,0,25
6139,2790880,306367,315,1986,0,158,0,318,0,341,318,0,0,3
1494,1797923,707402,781,6085,0,288,1,1275,1,986,1305,0,2,16
1655,1804432,306148,323,2085,0,337,0,512,0,443,513,0,0,8
1154,1808829,342544,304,2168,0,326,0,458,1,422,460,0,0,3
1219,1775029,414901,392,2829,0,113,0,505,0,507,505,0,0,10
701527,1776982,19629,201,1243,0,100,0,45,1,202,43,1,1,8
34187,1722036,329533,342,2191,0,105,0,240,0,405,240,0,0,11
4153,1783859,296507,443,2757,0,72,0,180,0,476,173,7,0,4
318332,1800243,145114,151,1162,0,211,1,249,0,191,249,0,0,18
1295,1793186,476576,531,4179,0,535,0,924,1,725,930,0,0,4
811,1786596,433672,517,3609,0,177,0,562,1,637,562,0,0,9
4135,1798016,167891,229,1529,0,51,0,211,0,255,225,0,1,8
4138,1793572,304066,426,2485,0,88,0,218,2,467,218,0,0,6
8247,1455410,133597,237,1417,0,116,0,65,0,272,65,0,0,2
3766,1726693,161290,263,1755,0,288,0,104,0,285,104,0,0,6
19273,1823659,458841,423,3233,0,71,0,681,0,544,681,0,0,13
35478,1740679,359753,268,2446,0,2438,0,765,0,387,765,0,0,4
7807,1800787,203915,306,2252,1,130,0,316,1,363,324,0,0,6
993,1796367,675693,399,2678,0,3975,0,456,0,467,456,0,1,12
26685,1776187,270897,229,1483,0,46,0,198,2,267,198,0,0,9
1254,1789388,225588,292,1820,0,506,0,165,0,306,165,0,0,4
35038,1795117,338652,519,3257,0,204,0,210,0,549,210,0,0,12
7017,1773387,222836,229,1776,0,145,0,289,0,397,289,0,0,15
7434,1027423,162166,204,1360,0,29,0,104,0,235,104,0,0,7
1667,1799406,346224,429,3445,0,106,0,675,6,577,675,0,0,7
100940,1716914,168224,271,1641,0,184,0,52,0,322,52,0,1,13
32508,1765886,242728,369,2499,0,908,0,445,2,451,445,0,0,4
7644,1790776,595293,822,5348,0,87,0,539,1,914,539,0,0,16
35336,1792775,354277,328,2271,0,232,2,239,6,392,238,0,0,5
22509,1758629,461022,706,4621,0,55,0,360,0,771,360,0,0,8
1294,1812482,774899,1065,6763,0,398,1,937,0,1302,935,0,1,18
1602,1814544,533916,696,4901,0,359,0,891,0,847,891,2,1,8
31883,1796023,227244,214,1729,0,107,0,392,0,287,392,0,0,10
88149,1855207,341302,420,3021,0,54,0,428,0,708,449,0,0,6
64578,1812915,272543,380,2251,0,11,0,118,0,394,118,0,0,7
4062,1712100,287051,430,3390,0,73,0,1050,0,617,1050,0,0,6
27636,1762779,692168,619,4555,0,1219,2,787,3,836,784,2,3,16
30156,1763846,278313,279,1796,0,340,0,170,3,329,168,2,0,6
2161,1794169,539214,465,3686,0,1060,0,897,0,614,897,0,0,8
4211,1747987,539439,705,5038,0,77,1,598,5,863,598,0,0,7
250864,2158106,207249,195,1421,0,32,0,186,2,257,181,0,2,2
29432,1805071,430105,296,2346,0,921,0,732,0,427,732,0,0,6
2408,1828962,505260,704,5354,0,204,0,1076,0,912,1075,1,0,20
8318,1295042,108411,259,1321,0,121,0,4,0,281,4,0,0,0
65182,1781167,373542,539,3230,0,330,0,238,6,610,238,0,5,6
14890,1797721,573833,639,3979,0,155,0,470,0,729,470,0,0,16
31007,1795112,445215,483,3696,0,99,0,542,4,709,542,0,0,10
24194,1713329,312679,241,1960,0,220,0,277,9,333,277,0,0,7
28995,1797322,568638,521,3222,0,2620,0,277,0,560,278,0,24,14
29472,1707820,230833,210,1716,0,82,0,391,0,286,391,0,0,6
3111,1475835,278778,336,2295,0,52,0,268,0,389,268,0,0,7
60868,1375388,155478,215,1300,0,117,0,175,0,251,175,0,0,4
3366,1804946,452414,550,3375,0,103,0,364,3,630,356,8,0,7
2869,1514786,390338,368,2728,0,120,4,608,2,523,604,0,0,4
79119,1927740,337003,335,1974,0,269,0,185,0,367,185,3,5,4
28337,1852717,508588,614,3936,0,147,0,474,1,695,474,0,0,10
55431,1679636,373466,225,1710,0,159,0,325,8,303,304,21,0,6
11779,1806163,166479,204,1378,0,20,0,126,0,231,126,0,0,4
130424,1761546,287263,340,2430,0,85,0,544,1,456,544,0,0,6
40016,1658106,283248,303,2209,0,145,2,440,0,401,439,0,6,10
61670,1792841,418378,425,3817,0,365,0,658,18,671,658,0,0,6
62580,1799739,152350,225,1582,0,61,0,165,0,315,165,0,0,4
234126,1059207,192933,212,1396,0,1033,0,218,0,260,218,0,2,9
2963,1674831,433476,469,2940,0,64,0,231,0,501,231,0,0,13
1573,1760433,177039,262,1730,0,140,0,247,0,313,247,0,6,4
1304,1843693,558626,481,3366,0,302,0,625,1,594,630,0,0,3
13055,2797937,387622,524,3204,0,102,0,281,4,577,281,0,0,7
46091,1858778,353391,354,3546,0,661,0,1395,1,658,1405,8,0,17
61187,1740705,345279,586,3431,0,313,0,235,1,648,235,0,0,10
39052,1809718,223737,262,1904,0,92,0,402,0,325,417,0,0,8
1382,1819815,314659,247,1952,0,75,0,315,3,289,315,0,0,4
793,1720026,321356,447,3046,0,342,0,697,1,570,697,0,22,4
1172,1805369,197753,417,2486,0,258,0,144,0,440,144,0,0,8
752,1464068,212912,353,2366,0,79,0,307,0,391,308,0,0,4
4924,1751714,361561,360,2511,0,59,0,470,1,454,470,0,0,3
1363,1766390,275752,381,2827,0,58,0,597,0,499,599,0,0,13
22905,1867916,537962,567,5898,0,172,0,1539,3,975,1539,0,0,8
1651,1782357,181158,215,1378,0,93,0,130,2,265,119,11,4,6
2026,1805861,533216,721,4440,0,127,0,174,1,767,174,0,0,4
49855,1775294,295420,398,2236,0,200,2,0,39,433,0,0,0,6
59283,1807114,419714,561,3523,0,113,0,292,2,648,292,0,0,4
123246,1503258,159137,231,1306,0,27,0,91,0,244,91,0,0,3
46028,1797216,272945,317,2113,0,154,0,342,0,388,342,0,0,4
1511,1842297,165332,271,1674,0,323,0,193,0,315,193,0,0,10
21557,1781556,228703,309,1970,0,80,0,282,0,367,282,0,0,6
24176,1787176,254813,244,1512,0,40,1,89,1,277,89,0,0,5
1894,2122039,305122,208,1682,0,483,2,361,2,360,366,0,2,4
21915,1795595,136596,308,1928,0,67,0,99,0,442,99,0,0,1
6826,1816800,325737,400,2356,0,71,0,235,0,446,235,17,2,4
1073,1801793,229739,270,1621,0,81,0,123,2,308,123,0,0,6
69243,1780139,295924,238,1791,0,153,0,249,10,310,249,0,0,6
21883,1754536,386999,371,2590,0,104,0,404,1,438,408,0,0,22
43801,1787752,346052,208,2765,0,20,0,1456,0,221,1456,0,0,8
2515,1798697,473337,791,4467,0,134,0,473,0,940,473,0,0,6
3088,1352272,105006,201,1260,0,76,0,165,0,239,165,0,0,0
67933,1780301,184483,235,1643,0,106,0,218,2,306,218,0,0,6
35951,1865207,257143,481,3251,0,138,0,470,1,643,470,0,0,18
122761,1674834,204443,252,1564,0,171,0,204,1,309,204,0,1,6
92048,1825558,511543,569,3856,0,408,0,593,1,674,593,0,0,8
27816,1804066,560296,339,4362,0,158,0,729,0,711,729,0,0,9
55788,1805670,440755,463,3323,0,142,0,559,3,623,559,0,0,21
24404,1814319,177500,260,1817,0,182,0,261,3,333,261,0,0,11
13806,1745535,370184,467,2893,0,51,0,262,0,515,262,0,0,7
1297,1771003,389615,263,2291,0,118,0,703,0,371,708,0,0,7
18753,1691873,408864,639,4527,0,119,0,622,0,736,622,0,1,14
1033,1785099,536677,474,3275,0,547,0,718,1,601,718,0,0,8
72322,1803221,363223,302,2206,0,166,0,474,0,390,474,0,0,3
253084,1808709,284681,366,2408,0,1243,1,90,1,385,108,5,5,10
948,1792376,188627,312,1842,0,313,0,129,2,342,137,8,1,20
4640,1802981,383046,545,4353,0,155,0,957,0,734,957,0,0,3
1184,1794871,249518,294,1928,0,107,0,224,2,327,224,0,0,4
2580,1792846,396548,517,3389,0,1098,1,229,0,643,214,14,1,6
41662,1792448,298903,325,1972,0,127,0,122,0,345,122,0,0,16
27256,1765136,183797,257,1597,0,64,0,157,0,301,157,0,0,5
21993,1799599,211474,358,2046,0,68,0,73,0,367,73,0,0,6
15910,1856755,383823,497,3243,0,90,0,369,0,561,369,0,0,8
34850,1787667,341329,413,3077,0,136,2,549,1,540,549,0,0,8
1628,1801182,310427,327,2039,0,64,0,218,0,388,225,0,0,6
1076,1277928,157846,207,1186,0,270,0,27,0,211,25,2,0,0
2045,1787744,204844,245,1543,0,101,0,135,0,279,136,0,0,9
50201,1803943,435129,539,3243,0,247,0,134,0,566,134,0,0,5
1520,1651667,277148,273,2387,0,82,0,413,9,410,413,0,0,4
38902,1779115,461451,498,3626,0,90,0,516,5,606,516,0,0,10
225148,1804803,169853,219,1478,0,58,0,158,0,244,159,0,0,11
43561,1771262,700066,953,6737,0,171,2,644,1,1180,644,0,0,16
1655,1631427,185188,296,1902,0,29,0,174,0,323,174,0,0,8
34598,1797637,418399,327,3191,0,414,0,997,7,491,674,326,1,11
1157,1794914,639495,577,5847,0,406,0,1399,1,1086,1399,0,0,9
31115,1852909,332387,323,2183,0,127,1,186,10,376,120,65,0,9
24907,1796654,381673,535,4215,0,972,0,1134,0,742,1134,0,0,6
268549,1770230,177305,227,1550,0,136,0,122,0,244,122,0,0,7
121414,1909877,242871,306,2675,0,176,0,753,4,463,758,0,0,5
18921,1939360,605129,774,5680,0,127,0,759,5,930,746,13,0,10
215806,1914712,166893,241,1511,0,35,0,24,0,245,24,0,2,8
1778,1778470,316014,308,2448,0,80,0,121,0,449,113,9,0,18
57312,1805475,182144,304,2105,0,70,0,214,0,514,214,0,0,8
41928,1643572,203236,295,1919,0,83,0,150,0,323,150,0,0,6
35870,1800623,264523,352,2777,0,542,0,277,19,450,277,0,176,10
78597,1823034,392145,584,3535,0,334,0,268,0,645,268,0,0,7
1888,1768304,122791,201,1265,0,79,0,72,0,218,72,0,0,6
82387,1825760,147986,230,1548,0,48,0,185,0,259,186,0,0,3
9541,1804909,678939,557,3842,0,2597,0,691,3,682,691,0,0,20
57565,1773500,178817,304,1870,0,120,0,105,2,349,105,0,0,7
46077,1755982,456087,371,2558,1,134,1,449,6,452,387,64,0,14
37803,1767556,431080,538,3845,0,148,0,475,5,656,468,7,0,12
1396,1757299,409623,736,4795,0,89,0,297,2,784,297,0,1,6
32158,1783333,340638,384,2606,0,1263,1,409,0,460,409,0,1,6
1620,1796189,148062,246,1377,0,91,0,44,0,299,44,0,0,10
182871,1769801,118249,201,1291,0,99,0,90,0,218,90,0,0,1
18347,1776161,537687,616,4491,0,102,0,569,6,704,569,0,0,14
18100,1808354,416534,404,3423,0,931,0,560,21,520,560,0,0,10
18762,1698183,614626,565,4548,0,321,0,798,8,746,813,0,0,7
41575,1567375,487167,440,3166,0,256,0,425,1,524,424,1,0,15
1266,1844708,243401,218,1535,0,141,0,207,3,281,225,0,0,5
35283,1803071,333274,402,2515,0,68,0,225,0,444,225,0,0,5
176960,1702930,171947,208,1407,0,205,0,149,0,238,154,0,0,4
1585,1811806,167635,201,1344,0,52,0,208,0,239,231,0,0,0
51350,1810916,331582,347,2229,0,76,0,126,0,384,126,0,0,10
16246,1852943,741204,1016,5754,0,86,0,82,1,1062,81,1,0,8
75364,1775572,289046,410,2549,0,76,0,267,0,454,267,0,0,4
47917,1795604,358269,352,3330,0,51,0,246,0,485,246,0,0,4
41823,1795706,273585,524,3421,0,176,0,260,1,583,260,0,0,18
18885,1807714,451861,469,3526,0,57,0,684,0,575,684,0,0,3
3665,1784061,262961,600,3629,0,208,0,71,5,616,65,6,0,19
28614,1754143,284019,321,2508,0,120,0,642,0,434,642,0,0,6
1456,1803104,535971,762,5596,0,732,0,1050,4,939,1037,13,0,8
38820,1827497,450590,698,4602,0,115,0,438,5,787,428,0,4,10
3202,1818788,370633,500,3420,0,208,0,378,6,572,343,40,0,8
2133,1822241,577969,1044,6483,0,100,0,493,1,1166,493,0,0,9
786,1855836,371504,445,2610,0,421,0,161,0,477,159,2,0,19
1982,1781953,286488,230,2392,0,69,0,742,0,405,742,0,0,12
36943,1653917,323332,436,2869,0,108,3,134,7,466,131,0,0,18
41504,1788151,204753,254,1824,0,67,0,236,1,327,236,0,0,6
113456,1787888,262365,385,2105,0,54,0,77,0,426,77,0,0,5
26107,1789177,311485,545,3617,0,539,0,251,0,598,251,0,0,4
51845,1805589,289788,345,2174,1,102,0,265,0,420,275,0,0,2
11419,1788727,312577,262,3830,0,161,0,818,3,691,818,0,0,6
3213,1798026,354003,288,2372,0,394,1,827,0,332,835,0,3,4
1345,844269,58825,119,694,0,41,0,44,0,128,46,0,0,1
16566,1526643,246270,284,2165,0,52,0,293,0,420,293,0,0,10
1019,1803129,525689,769,5342,0,105,0,705,3,904,704,1,0,8
1141,1810075,393433,212,3939,0,99,0,138,0,2790,140,0,0,15
43179,1798606,581664,307,3820,0,1156,0,290,9,624,279,11,1,10
220209,1738959,283100,477,3509,0,666,0,646,8,623,650,0,0,5
1254,1083734,301566,321,2133,0,68,0,263,0,378,280,0,0,10
490,1802960,399572,469,3694,0,2176,2,767,1,624,744,26,0,8
1149,1859628,218567,271,1714,0,113,0,142,0,305,142,0,0,8
220651,1800002,465110,581,3954,0,111,0,344,1,651,344,0,0,10
2186,1753034,148118,246,1568,0,170,0,223,2,336,223,0,2,6
71365,1953389,151340,303,1739,0,50,0,150,0,326,151,0,0,4
42690,1847502,321432,510,3038,1,118,0,232,1,550,231,1,0,8
17430,1794403,294314,461,3041,0,438,0,304,3,560,303,2,0,10
47879,1774680,182830,204,1343,0,75,0,92,3,211,92,0,0,6
35585,1735841,277830,231,1750,0,32,0,166,1,255,166,0,0,7
16242,1780942,430184,494,3779,0,290,0,441,9,631,441,0,0,6
1417,1743155,138800,255,1717,0,147,0,219,4,307,219,0,0,7
13502,1775184,527261,421,3774,0,153,1,1222,6,638,1205,17,0,11
162732,1755711,298682,347,2385,0,221,0,217,0,378,217,0,0,8
4777,1759509,774990,920,5665,0,298,0,500,0,1000,500,0,0,5
1570,1403189,193605,202,1576,0,41,0,369,0,261,369,0,0,6
849,1748850,526072,527,5716,0,133,0,935,0,936,965,0,1,12
2616,1799419,392517,286,2085,0,606,1,163,5,329,162,0,2,8
8635,1778602,267466,324,1838,0,354,0,31,2,331,31,0,0,8
1380,1766309,628298,207,3035,0,28,0,1684,0,250,1684,1,0,5
52020,1804484,258397,346,2178,0,105,0,223,0,375,223,0,0,10
1371,1774619,403316,343,2567,0,347,0,345,0,418,345,0,0,8
1212,1750992,402664,421,2797,0,958,0,433,0,493,433,0,0,8
5895,1751887,554641,541,4136,0,329,0,1114,0,706,1114,0,1,8
51968,1222572,296497,292,1938,0,45,0,162,4,330,162,0,0,5
3202,1756054,239881,392,2423,0,148,0,145,0,409,145,0,0,10
2147,1802453,232787,268,2017,0,1313,0,525,0,384,525,0,0,4
1815,3416329,413666,528,3562,0,55,0,581,0,676,586,0,0,8
1253,1776894,439777,620,3930,0,721,0,499,0,708,495,4,0,7
659,1980216,211471,229,1673,0,460,3,607,1,316,608,0,7,9
26611,1721153,234315,428,2720,0,50,0,243,0,460,243,0,0,8
766,1743481,238753,336,1990,0,214,0,157,0,363,157,0,0,8
2948,1803880,254425,302,2049,0,161,0,361,0,366,361,0,0,10
1059,1789489,275510,913,3986,0,145,3,421,16,717,420,0,7,9
19213,1859889,409090,200,2767,0,287,0,1252,5,440,1253,0,0,13
16676,1794110,766722,538,4821,0,450,0,1345,1,844,1345,0,0,8
28991,1918776,302767,429,2939,0,111,0,246,0,492,246,0,0,18
1349,2015953,313372,385,2509,0,108,0,368,3,454,369,0,0,8
17616,1813170,553906,859,5953,0,138,0,574,4,965,574,0,0,6
15434,1802845,70554,202,1287,0,93,0,117,0,227,106,0,31,3
33554,1790380,222775,438,2718,0,125,0,168,4,502,168,0,0,5
22565,1789087,244260,314,2130,0,359,0,346,3,372,362,0,0,4
536133,2046434,159121,206,1421,0,149,0,85,1,215,84,1,0,4
2289,1804201,535847,449,3200,0,191,0,540,4,544,540,0,0,10
1929,1805852,444960,514,3695,0,117,0,568,0,610,568,0,0,8
3153,1793401,481774,569,3553,0,1347,0,225,0,623,225,0,0,16
1060,1784877,565020,892,4925,0,256,0,225,0,932,225,0,1,11
29765,1804907,565252,715,4618,0,364,0,570,1,810,570,0,0,11
2523,1799700,359498,382,2890,0,118,0,514,0,461,514,0,1,16
110542,1804037,134385,205,1388,0,26,0,193,0,219,193,0,0,4
43603,1632944,246291,310,2057,0,41,0,323,0,383,323,0,0,6
24077,1809764,178614,201,1459,0,195,0,95,3,239,80,35,0,5
49912,1842736,604250,548,3476,0,187,0,252,0,583,251,1,0,8
2255,1790819,572040,427,3486,0,55,0,908,2,563,901,7,0,6
1813,1792829,268899,329,1899,0,213,0,102,0,340,102,0,0,6
6939,1870866,278684,279,2058,0,169,1,337,4,366,323,13,6,2
23733,1774364,399781,477,2849,0,261,0,240,0,555,240,0,0,3
18961,1783790,546069,544,3728,0,73,1,317,1,624,317,0,0,10
1539,1788575,251034,421,2699,0,76,0,191,1,491,191,0,0,12
72707,1638355,208661,333,2078,0,75,0,122,0,353,122,0,0,6
93666,1775565,414639,420,2749,0,146,0,258,2,499,250,8,0,4
122426,1786956,144497,203,1394,0,23,0,262,0,262,263,0,0,8
30238,1767732,551159,881,5425,0,189,1,427,5,969,421,6,24,19
5015,1934888,649863,467,4505,0,130,0,1432,4,751,1432,0,0,4
1661,1794456,241302,326,2094,0,289,0,240,1,374,240,0,0,8
1329,1811059,212442,228,1739,0,39,2,261,0,292,261,0,0,8
30942,1768525,218567,210,1678,0,86,0,217,0,266,217,0,0,7
247674,1836424,155966,203,1522,0,143,0,281,0,254,278,4,0,6
